Linux 3.10.0-514.16.1.el7.x86_64 (c01-h14-r620.rdu.openstack.engineering.redhat.com_3.example.com) 	06/15/2017 	_x86_64_	(2 CPU)

07:03:57 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:04:56 PM       0      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:04:56 PM       1      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:04:57 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:04:57 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:04:57 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:04:58 PM     all      2.50      0.00      1.50      0.00      0.00      0.00      0.00      0.00      0.00     96.00
07:04:58 PM       0      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:04:58 PM       1      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     94.00
07:04:59 PM     all      0.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.51
07:04:59 PM       0      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:04:59 PM       1      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:00 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:05:00 PM       0      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:00 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:01 PM     all      0.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:01 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:01 PM       1      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:02 PM     all      1.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:02 PM       0      2.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.98
07:05:02 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:03 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.51
07:05:03 PM       0      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:03 PM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

07:05:03 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:05:04 PM     all      1.50      0.00      1.50      0.00      0.00      0.00      0.00      0.00      0.00     97.00
07:05:04 PM       0      1.98      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00     95.05
07:05:04 PM       1      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.98
07:05:05 PM     all      0.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.51
07:05:05 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:05 PM       1      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:06 PM     all      1.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:06 PM       0      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:06 PM       1      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:05:07 PM     all      0.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:07 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:07 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:08 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:05:08 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:08 PM       1      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:05:09 PM     all      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.01
07:05:09 PM       0      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:09 PM       1      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:05:10 PM     all      1.49      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     97.51
07:05:10 PM       0      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:05:10 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:11 PM     all      0.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:05:11 PM       0      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:11 PM       1      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:05:12 PM     all      2.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     96.50
07:05:12 PM       0      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:12 PM       1      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
07:05:13 PM     all      0.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:05:13 PM       0      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:13 PM       1      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:05:14 PM     all      1.50      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     96.50
07:05:14 PM       0      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
07:05:14 PM       1      2.97      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     95.05

07:05:14 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:05:15 PM     all      0.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.51
07:05:15 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:15 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:16 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:05:16 PM       0      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:16 PM       1      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:17 PM     all      0.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:05:17 PM       0      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:17 PM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:18 PM     all      3.00      0.00     23.00      0.00      0.00      0.00      0.00      0.00      0.00     74.00
07:05:18 PM       0      4.00      0.00     28.00      0.00      0.00      0.00      0.00      0.00      0.00     68.00
07:05:18 PM       1      2.02      0.00     18.18      0.00      0.00      0.00      0.00      0.00      0.00     79.80
07:05:19 PM     all      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:19 PM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:19 PM       1      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:20 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.50
07:05:20 PM       0      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:20 PM       1      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:05:21 PM     all      1.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.51
07:05:21 PM       0      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:21 PM       1      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
07:05:22 PM     all      8.00      0.00     16.00      0.00      0.00      0.00      0.00      0.00      0.00     76.00
