Linux 3.10.0-514.16.1.el7.x86_64 (b10-h05-r620.rdu.openstack.engineering.redhat.com_1.example.com) 	06/13/2017 	_x86_64_	(2 CPU)

02:23:08 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:23:09 AM     all     49.75      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.75
02:23:09 AM       0     86.87      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     13.13
02:23:09 AM       1     14.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     86.00
02:23:10 AM     all     51.26      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     47.74
02:23:10 AM       0      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
02:23:10 AM       1     98.02      0.00      0.99      0.00      0.00      0.00      0.99      0.00      0.00      0.00
02:23:11 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:23:11 AM       0     71.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     28.00
02:23:11 AM       1     28.28      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     71.72
02:23:12 AM     all     51.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     48.00
02:23:12 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:12 AM       1      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
02:23:13 AM     all     50.25      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     48.74
02:23:13 AM       0     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:13 AM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
02:23:14 AM     all     50.00      0.00      1.50      0.00      0.00      0.00      0.00      0.00      0.00     48.50
02:23:14 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:14 AM       1      1.98      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00     95.05
02:23:15 AM     all     50.75      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     48.74
02:23:15 AM       0     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:15 AM       1      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     98.99
02:23:16 AM     all     50.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     48.50
02:23:16 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:16 AM       1      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.97
02:23:17 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:23:17 AM       0     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:17 AM       1      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
02:23:18 AM     all     51.76      0.00      3.02      0.00      0.00      0.00      0.00      0.00      0.00     45.23
02:23:18 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
