Linux 3.10.0-514.16.1.el7.x86_64 (b10-h05-r620.rdu.openstack.engineering.redhat.com_4.example.com) 	06/15/2017 	_x86_64_	(2 CPU)

07:03:59 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:04:00 PM     all      1.01      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     98.48
07:04:00 PM       0      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
07:04:00 PM       1      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:04:01 PM     all     13.13      0.00     22.22      0.00      0.00      0.00      0.00      0.00      0.00     64.65
07:04:01 PM       0     11.22      0.00      6.12      0.00      0.00      0.00      0.00      0.00      0.00     82.65
07:04:01 PM       1     15.15      0.00     38.38      0.00      0.00      0.00      0.00      0.00      0.00     46.46
07:04:02 PM     all      2.02      0.00      7.58      0.00      0.00      0.00      0.00      0.00      0.00     90.40
07:04:02 PM       0      2.02      0.00      4.04      0.00      0.00      0.00      0.00      0.00      0.00     93.94
07:04:02 PM       1      3.00      0.00     10.00      0.00      0.00      0.00      0.00      0.00      0.00     87.00
07:04:03 PM     all      2.53      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.46
07:04:03 PM       0      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     95.96
07:04:03 PM       1      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.97
07:04:04 PM     all      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:04:04 PM       0      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:04:04 PM       1      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:04:05 PM     all      3.02      0.00      3.02      0.00      0.00      0.00      0.00      0.00      0.00     93.97
07:04:05 PM       0      4.04      0.00      5.05      0.00      0.00      0.00      0.00      0.00      0.00     90.91
07:04:05 PM       1      2.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.96
07:04:06 PM     all      1.52      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     97.98
07:04:06 PM       0      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:04:06 PM       1      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
07:04:07 PM     all      4.52      0.00      1.51      0.00      0.00      0.00      0.00      0.00      0.00     93.97
07:04:07 PM       0      4.04      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     93.94
07:04:07 PM       1      5.05      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     93.94
07:04:08 PM     all      1.52      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.47
07:04:08 PM       0      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.98
