Linux 3.10.0-514.16.1.el7.x86_64 (b09-h02-r620.rdu.openstack.engineering.redhat.com_2.example.com) 	06/13/2017 	_x86_64_	(2 CPU)

02:18:26 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:18:27 AM     all     51.26      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     47.74
02:18:27 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:27 AM       1      2.02      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     95.96
02:18:28 AM     all     50.25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     49.75
02:18:28 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:28 AM       1      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
02:18:29 AM     all     51.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     48.00
02:18:29 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:29 AM       1      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     95.96
02:18:30 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:18:30 AM       0     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:30 AM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
02:18:31 AM     all     50.00      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.50
02:18:31 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:31 AM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
02:18:32 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:18:32 AM       0     24.24      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     75.76
02:18:32 AM       1     75.25      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     23.76
02:18:33 AM     all     49.75      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.75
02:18:33 AM       0      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
02:18:33 AM       1     96.97      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      3.03
02:18:34 AM     all     50.25      0.00      2.51      0.00      0.00      0.00      0.00      0.00      0.00     47.24
02:18:34 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:34 AM       1      1.01      0.00      4.04      0.00      0.00      0.00      0.00      0.00      0.00     94.95
02:18:35 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.50      0.00      0.00     48.76
02:18:35 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:35 AM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
02:18:36 AM     all     50.25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     49.75
02:18:36 AM       0     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:36 AM       1      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
02:18:37 AM     all     50.75      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     48.24
02:18:37 AM       0    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:18:37 AM       1      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     96.97
