Linux 3.10.0-514.16.1.el7.x86_64 (b09-h25-r620.rdu.openstack.engineering.redhat.com_2.example.com) 	06/13/2017 	_x86_64_	(2 CPU)

02:21:55 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:21:56 AM     all     50.25      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     48.76
02:21:56 AM       0      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.98
02:21:56 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:57 AM     all     51.24      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     48.26
02:21:57 AM       0      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     96.04
02:21:57 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:58 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:21:58 AM       0      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
02:21:58 AM       1     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:59 AM     all     50.25      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     48.76
02:21:59 AM       0      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     97.03
02:21:59 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:00 AM     all     50.50      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     48.50
02:22:00 AM       0      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
02:22:00 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:01 AM     all     50.75      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     48.76
02:22:01 AM       0      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.98
02:22:01 AM       1     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:02 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
